id,site,unidade,vida,igv_abertura,bov_fechada,pre_sistema,pre_descarga,pre_oleo,vibracao_1,vibracao_2,vibracao_3,corrente_motor,consumo_motor,temp_oleo,temp_entrada,temp_reserva,temp_espira,temp_mancal_de,temp_mancal_nde,hs_trabalhadas,hs_carga,pre_setpoint,pre_unloadsp,pre_reloadsp,status_ligado,carga_alivio,pronto,alarme,trip,aux_oil_pump_trip,vibration_1_high_alarm,press_oil_l,vibration_2_high_alarm,vibration_3_high_alarm,motor_current_l,oil_supply_temp_high,estag_3_inlet_temp_high,oil_reservoir_temp_l,timestamp
20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,16.90625,5.796875,350.188,198.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15625,17.164063,5.789063,350.5,199.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,16.703125,5.710938,350.0,198.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820313,16.5625,5.710938,350.125,198.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820313,16.726563,5.664063,349.375,198.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.765625,16.71875,5.71875,350.313,198.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.796875,16.640625,5.71875,350.063,198.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.445313,16.195313,5.695313,350.188,198.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.664063,16.601563,5.71875,350.063,198.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476563,16.445313,5.703125,349.813,198.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.578125,16.070313,5.726563,348.938,198.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.640625,16.351563,5.71875,348.563,197.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.414063,15.804688,5.671875,350.25,198.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:14
33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78125,16.242188,5.6875,349.875,198.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:03:34
34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.757813,16.1875,5.671875,350.438,199.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:04:34
35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.632813,16.429688,5.703125,348.313,197.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:05:34
36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.726563,16.320313,5.742188,351.688,199.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:06:34
37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,16.179688,5.671875,350.5,199.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:07:34
38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.765625,16.164063,5.648438,350.688,199.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:08:35
39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.664063,16.015625,5.734375,349.938,198.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:09:34
40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.671875,16.0,5.664063,349.313,198.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:10:34
41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53125,15.6875,5.671875,349.313,198.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:11:34
42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476563,15.726563,5.695313,349.438,198.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:12:34
43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.507813,15.96875,5.671875,349.375,198.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:13:34
44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46875,15.664063,5.710938,349.125,198.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:14:34
45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.523438,15.523438,5.625,350.313,198.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:15:34
46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5625,15.820313,5.6875,349.25,198.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:16:34
47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6875,16.078125,5.71875,349.5,198.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:17:34
48,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71875,16.234375,5.726563,350.438,199.05,45.0,36.0,50.0,55.0,40.0,30.0,582.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:21:35
49,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.984375,16.59375,5.71875,350.25,198.94,45.0,36.0,50.0,55.0,40.0,30.0,582.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:22:34
50,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.835938,16.40625,5.734375,349.875,198.73,45.0,36.0,50.0,55.0,40.0,30.0,582.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:23:34
51,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867188,16.46875,5.734375,350.375,199.01,45.0,36.0,50.0,55.0,40.0,30.0,582.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:24:34
52,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,16.210938,5.695313,348.813,198.12,45.0,36.0,50.0,55.0,40.0,30.0,582.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:25:34
53,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.796875,16.304688,5.71875,349.438,198.48,45.0,36.0,50.0,55.0,39.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:26:34
54,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.492188,15.8125,5.710938,348.563,197.98,45.0,36.0,50.0,55.0,39.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:27:34
55,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.578125,15.703125,5.71875,349.75,198.66,45.0,36.0,50.0,55.0,39.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:28:34
56,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.539063,15.734375,5.664063,350.188,198.9,45.0,36.0,50.0,55.0,39.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:29:34
57,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.546875,15.6875,5.65625,350.438,199.05,45.0,36.0,50.0,55.0,39.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:30:34
58,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.921875,16.335938,5.679688,350.438,199.05,45.0,36.0,50.0,55.0,38.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:31:34
59,Volkswagen-Sao_Bernardo_03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,16.203125,5.71875,349.813,198.69,45.0,36.0,50.0,55.0,38.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:32:34
60,Volkswagen-Sao_Bernardo_03,1.0,1.0,54.019398,72.082909,7.022812,7.037813,2.362187,7.734375,16.242188,5.71875,351.188,199.47,45.0,36.0,50.0,55.0,38.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:33:34
61,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.95364,72.633247,7.035937,7.051875,2.380625,7.757813,16.140625,5.695313,350.938,199.33,45.0,36.0,50.0,55.0,38.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:34:34
62,Volkswagen-Sao_Bernardo_03,1.0,1.0,54.101597,71.025124,7.131563,7.141875,2.3725,7.414063,15.796875,5.65625,351.5,199.65,45.0,36.0,50.0,55.0,38.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:35:34
63,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.246754,71.938652,7.077188,7.089375,2.369375,7.523438,16.179688,5.695313,348.25,197.8,45.0,36.0,50.0,55.0,38.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:36:34
64,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.509781,72.549484,7.108125,7.120313,2.366563,7.390625,16.03125,5.703125,349.25,198.37,45.0,36.0,50.0,55.0,38.0,30.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:37:34
65,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.624855,70.878036,7.118437,7.129687,2.360312,7.53125,16.289063,5.703125,349.688,198.62,45.0,36.0,50.0,55.0,38.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:38:34
66,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.493343,71.556725,7.096875,7.107187,2.3775,7.742188,16.453125,5.75,349.188,198.34,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:39:34
67,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.559097,71.556725,7.05,7.058437,2.368125,7.828125,16.492188,5.734375,348.875,198.16,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:40:34
68,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.887882,71.556725,7.018125,7.028438,2.364687,7.625,15.921875,5.703125,350.688,199.19,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:41:34
69,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.641296,70.781288,7.071562,7.079062,2.375625,7.617188,15.757813,5.703125,349.75,198.66,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:42:34
70,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.838566,70.751381,7.086563,7.095938,2.382813,7.59375,15.710938,5.648438,350.5,199.08,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:43:34
71,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.904324,72.431915,7.047187,7.06125,2.366563,7.796875,16.320313,5.71875,350.563,199.12,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:44:34
72,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.279633,70.679832,7.044375,7.050938,2.368125,7.523438,16.226563,5.703125,348.375,197.87,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:45:34
73,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.95364,70.679832,7.06125,7.067812,2.360938,7.875,16.570313,5.734375,350.938,199.33,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:46:34
74,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.756371,70.679832,7.062188,7.070625,2.361875,7.875,16.585938,5.726563,350.188,198.9,45.0,36.0,50.0,55.0,37.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:47:34
75,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.559097,70.910645,7.10625,7.118437,2.358125,7.351563,15.664063,5.703125,349.438,198.48,45.0,36.0,50.0,55.0,38.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:48:34
76,Volkswagen-Sao_Bernardo_03,1.0,1.0,53.608418,70.398529,7.09125,7.100625,2.354687,7.507813,15.53125,5.65625,349.625,198.58,45.0,36.0,50.0,55.0,38.0,31.0,583.0,525.0,7.06,7.36,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16 14:49:34
